	Assay	Cell Type	Molecule
4857	CHIP	esophagus female adult (30 years)	H3K27me3
4858	CHIP	adrenal gland female adult (30 years)	H3K27ac
4859	CHIP	liver female adult (25 years)	H3K4me1
4860	CHIP	K562	KDM4B
4861	CHIP	transverse colon male adult (37 years)	H3K27me3
4862	CHIP	chorionic villus female embryo (40 weeks)	H3K27ac
4863	CHIP	kidney male adult (67 years)	H3K9ac
4864	CHIP	K562	SMARCA4
4865	CHIP	neural progenitor cell originated from H9	H3K4me2
4866	CHIP	ascending aorta female adult (51 year)	H3K4me3
4867	CHIP	vagina female adult (51 year)	POLR2AphosphoS5
4868	CHIP	duodenal mucosa male adult (76 years)	H3K27me3
4869	CHIP	thymus female embryo (110 days)	H3K36me3
4870	CHIP	esophagus female adult (30 years)	H3K27ac
4871	CHIP	chorionic villus male embryo (38 weeks)	H3K36me3
4872	CHIP	K562 eGFP- genetically modified using stable transfection	MEF2D
4873	CHIP	K562 eGFP- genetically modified using stable transfection	ILK
4874	CHIP	chorionic villus embryo (16 weeks)	H3K36me3
4875	CHIP	adrenal gland male embryo (97 days)	H3K9me3
4876	CHIP	smooth muscle cell originated from H9	H3K36me3
4877	CHIP	neural stem progenitor cell originated from H1-hESC	H2BK5ac
4878	CHIP	cardiac muscle cell	H3K4me3
4879	CHIP	HepG2 3xFLAG using CRISPR	SLC30A9
4880	CHIP	neural cell	H3K27me3
4881	CHIP	vagina female adult (51 year)	CTCF
4882	CHIP	small intestine female adult (30 years)	H3K27ac
4883	CHIP	HepG2 3xFLAG using CRISPR	HHEX
4884	CHIP	neural progenitor cell originated from H9	EZH2phosphoT487
4885	CHIP	UCSF-4	H3K27ac
4886	CHIP	HepG2 3xFLAG using CRISPR	ZBED5
4887	CHIP	rectal smooth muscle tissue female adult (50 years)	H3K27ac
4888	CHIP	GM23338 male adult (53 years) originated from GM23248	H3K4me3
4889	CHIP	K562	NFRKB
4890	CHIP	K562	SIN3B
4891	CHIP	SK-N-SH	H3K9me3
4892	CHIP	Loucy	H3K4me3
4893	CHIP	naive thymus-derived CD4-positive, alpha-beta T cell	H3K4me1
4894	CHIP	thyroid gland female adult (53 years)	H3K9me3
4895	CHIP	K562	NCOA1
4896	CHIP	chorionic villus female embryo (40 weeks)	H3K4me3
4897	CHIP	A549	HDAC2
4898	CHIP	ovary female adult (30 years)	H3K36me3
4899	CHIP	large intestine male embryo (108 days)	H3K27ac
4900	CHIP	spleen female adult (53 years)	H3K4me1
4901	CHIP	Karpas-422	H3K27ac
4902	CHIP	CD8-positive, alpha-beta T cell male adult (21 year)	H3K4me3
4903	CHIP	K562	KDM4B
4904	CHIP	chorionic villus female embryo (40 weeks)	H3K9me3
4905	CHIP	CD4-positive, alpha-beta memory T cell	H3K4me1
4906	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF169
4907	CHIP	SK-N-SH	H3K4me1
4908	CHIP	HCT116	H3K27ac
4909	CHIP	neural progenitor cell originated from H9	H3K4me3
4910	CHIP	breast epithelium female adult (51 year)	CTCF
4911	CHIP	gastroesophageal sphincter male adult (54 years)	CTCF
4912	CHIP	HepG2 3xFLAG using CRISPR	NR2F1
4913	CHIP	neuroepithelial stem cell genetically modified using stable transfection originated from H9	H3K4me3
4914	CHIP	H1-hESC	REST
4915	CHIP	MCF-7	MNT
4916	CHIP	K562	TRIM25
4917	CHIP	mesendoderm originated from H1-hESC	H3K4me1
4918	CHIP	IMR-90	ELK1
4919	CHIP	subcutaneous abdominal adipose tissue nuclear fraction female adult (49 years)	H3K4me1
4920	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF521
4921	CHIP	HepG2 3xFLAG using CRISPR	ZNF639
4922	CHIP	liver male adult (32 years)	H3K27me3
4923	CHIP	HepG2 3xFLAG using CRISPR	TEAD3
4924	CHIP	foreskin keratinocyte male newborn	H3K27ac
4925	CHIP	skeletal muscle tissue male adult (54 years)	H3K9ac
4926	CHIP	transverse colon male adult (37 years)	POLR2A
4927	CHIP	thoracic aorta male adult (37 years)	CTCF
4928	CHIP	mammary epithelial cell female adult (18 years)	H3K9me3
4929	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF580
4930	CHIP	K562	H3K4me3
4931	CHIP	skeletal muscle tissue male adult (54 years)	H3K4me1
4932	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF404
4933	CHIP	HepG2 3xFLAG using CRISPR	ATF4
4934	CHIP	K562	ARNT
4935	CHIP	K562	NFATC3
4936	CHIP	K562	RB1
4937	CHIP	HepG2 3xFLAG using CRISPR	DMAP1
4938	CHIP	right cardiac atrium male adult (34 years)	H3K4me1
4939	CHIP	K562 eGFP- genetically modified using stable transfection	TAF7
4940	CHIP	chorionic villus embryo (16 weeks)	H3K9me3
4941	CHIP	lung female adult (30 years)	H3K36me3
4942	CHIP	neurosphere embryo (15 weeks) originated from ganglionic eminence	H3K27me3
4943	CHIP	caudate nucleus female adult (75 years)	H3K9ac
4944	CHIP	smooth muscle cell originated from H9	H3F3A
4945	CHIP	IMR-90	H3K4me2
4946	CHIP	aorta male adult (34 years)	H3K36me3
4947	CHIP	GM23248	H3K9me3
4948	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	BCL6B
4949	CHIP	LNCAP treated with 10 nM 17B-hydroxy-5a-androstan-3-one for 4 hours	CTCF
4950	CHIP	chorionic villus male embryo (16 weeks)	H3K27me3
4951	CHIP	upper lobe of left lung male adult (37 years)	POLR2A
4952	CHIP	K562 eGFP- genetically modified using stable transfection	ZNF354B
4953	CHIP	naive thymus-derived CD4-positive, alpha-beta T cell	H3K27ac
4954	CHIP	T-helper 17 cell treated with phorbol 13-acetate 12-myristate , ionomycin	H3K27me3
4955	CHIP	H1-hESC	H4K5ac
4956	CHIP	K562	MLLT1
4957	CHIP	heart right ventricle male child (3 years)	H3K27me3
4958	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF398
4959	CHIP	heart male embryo (91 day)	H3K4me1
4960	CHIP	endodermal cell originated from HUES64	H3K36me3
4961	CHIP	omental fat pad female adult (53 years)	EP300
4962	CHIP	gastroesophageal sphincter female adult (53 years)	H3K27ac
4963	CHIP	neural progenitor cell originated from H9	H2AFZ
4964	CHIP	OCI-LY1	H3F3A
4965	CHIP	liver female adult (25 years)	H3K27ac
4966	CHIP	T-helper 17 cell originated from blood cell	H3K9me3
4967	CHIP	foreskin keratinocyte male newborn	H3K9me3
4968	CHIP	SK-N-MC	H3K9me3
4969	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF23
4970	CHIP	esophagus male adult (34 years)	H3K27ac
4971	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF792
4972	CHIP	HeLa-S3	EP300
4973	CHIP	GM12878	IKZF2
4974	CHIP	iPS DF 6.9 male newborn	H3K9me3
4975	CHIP	common myeloid progenitor, CD34-positive female adult (27 years)	H3K4me3
4976	CHIP	GM12878	CEBPB
4977	CHIP	CD8-positive, alpha-beta T cell male adult (21 year)	H3K36me3
4978	CHIP	HepG2	ETS1
4979	CHIP	sigmoid colon female adult (53 years)	H3K9me3
4980	CHIP	liver female adult (25 years)	H3K9ac
4981	CHIP	bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days	H3F3A
4982	CHIP	MM.1S	H4K20me1
4983	CHIP	stomach male adult (54 years)	EP300
4984	CHIP	muscle of trunk female embryo (115 days)	H3K27me3
4985	CHIP	MCF-7	NCOA3
4986	CHIP	neural stem progenitor cell originated from H1-hESC	H3K14ac
4987	CHIP	neuron originated from H9	H3K27me3
4988	CHIP	Parathyroid adenoma male adult (62 years)	H3K9me3
4989	CHIP	neuroepithelial stem cell genetically modified using stable transfection originated from H9	H3K36me3
4990	CHIP	hepatocyte originated from H9	H3K4me1
4991	CHIP	body of pancreas male adult (37 years)	H3K36me3
4992	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF146
4993	CHIP	ectodermal cell originated from embryonic stem cell	H3K27me3
4994	CHIP	germinal matrix male embryo (20 weeks)	H3K36me3
4995	CHIP	mid-neurogenesis radial glial cells genetically modified using stable transfection originated from H9	H3K9me3
4996	CHIP	spleen female adult (51 year)	POLR2A
4997	CHIP	common myeloid progenitor, CD34-positive male adult (42 years)	H3K4me1
4998	CHIP	layer of hippocampus male adult (73 years)	H3K36me3
4999	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF610
5000	CHIP	neural stem progenitor cell originated from H1-hESC	H3K27me3
5001	CHIP	peripheral blood mononuclear cell male adult (39 years)	H3K36me3
5002	CHIP	NCI-H929	H3K4me2
5003	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	YY2
5004	CHIP	CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	H3K9me3
5005	CHIP	spleen female adult (53 years)	CTCF
5006	CHIP	rectal smooth muscle tissue female adult (50 years)	H3K36me3
5007	CHIP	cingulate gyrus female adult (75 years)	H3K4me3
5008	CHIP	foreskin melanocyte male newborn	H3K27ac
5009	CHIP	CD8-positive, alpha-beta T cell	H3K36me3
5010	CHIP	neural stem progenitor cell originated from H1-hESC	H3K27me3
5011	CHIP	neurosphere embryo (15 weeks) originated from ganglionic eminence	H3K9me3
5012	CHIP	muscle layer of duodenum male adult (59 years)	H3K27ac
5013	CHIP	K562	ZNF24
5014	CHIP	hepatocyte originated from H9	H3K79me2
5015	CHIP	vagina female adult (51 year)	POLR2A
5016	CHIP	ovary female adult (53 years)	EP300
5017	CHIP	MCF-7	HCFC1
5018	CHIP	esophagus female adult (30 years)	H3K4me3
5019	CHIP	gastrocnemius medialis male adult (54 years)	H3K9me3
5020	CHIP	breast epithelium male adult (54 years)	CTCF
5021	CHIP	K562	CBFA2T3
5022	CHIP	stomach female embryo (98 days)	H3K36me3
5023	CHIP	MM.1S	H2AFZ
5024	CHIP	tibial artery male adult (37 years)	CTCF
5025	CHIP	thyroid gland male adult (54 years)	H3K9me3
5026	CHIP	K562	CBFA2T2
5027	CHIP	MCF-7	CLOCK
5028	CHIP	heart left ventricle female adult (51 year)	POLR2A
5029	CHIP	psoas muscle male child (3 years)	H3K4me1
5030	CHIP	GM23338 male adult (53 years) originated from GM23248	H3K9me2
5031	CHIP	MCF-7	ZNF592
5032	CHIP	mesenchymal stem cell originated from H1-hESC	H3K9ac
5033	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF530
5034	CHIP	OCI-LY3	H3K4me2
5035	CHIP	MCF-7	NFIB
5036	CHIP	PC-9	EZH2phosphoT487
5037	CHIP	CD4-positive, alpha-beta memory T cell	H3K27me3
5038	CHIP	subcutaneous abdominal adipose tissue nuclear fraction female adult (25 years)	H3K4me3
5039	CHIP	foreskin keratinocyte male newborn	H3K4me3
5040	CHIP	MM.1S	EZH2
5041	CHIP	H1-hESC	H2AK5ac
5042	CHIP	HepG2 3xFLAG using CRISPR	RAD21
5043	CHIP	iPS DF 19.11 male newborn	H3K9me3
5044	CHIP	HepG2 3xFLAG using CRISPR	ZGPAT
5045	CHIP	transverse colon female adult (51 year)	EP300
5046	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZSCAN23
5047	CHIP	PC-9	H3K79me2
5048	CHIP	K562 eGFP- genetically modified using CRISPR	ZBTB11
5049	CHIP	IMR-90	H4K5ac
5050	CHIP	GM12878	SMARCA5
5051	CHIP	ascending aorta female adult (53 years)	H3K4me1
5052	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	MYNN
5053	CHIP	HeLa-S3	NFE2L2
5054	CHIP	K562	NR2F6
5055	CHIP	foreskin melanocyte male newborn	H3K27me3
5056	CHIP	K562 eGFP- genetically modified using CRISPR	E2F5
5057	CHIP	K562	MGA
5058	CHIP	K562	NCOA1
5059	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF837
5060	CHIP	K562	HDAC1
5061	CHIP	GM12878	PKNOX1
5062	CHIP	HepG2 3xFLAG using CRISPR	ZSCAN9
5063	CHIP	heart embryo (101 day)	H3K9me3
5064	CHIP	layer of hippocampus male adult (81 year)	H3K27me3
5065	CHIP	HepG2 3xFLAG using CRISPR	ZNF146
5066	CHIP	IMR-90	H3K79me2
5067	CHIP	cardiac muscle cell	CTCF
5068	CHIP	colonic mucosa female adult (56 years)	H3K4me1
5069	CHIP	transverse colon female adult (53 years)	POLR2AphosphoS5
5070	CHIP	stomach female adult (51 year)	POLR2AphosphoS5
5071	CHIP	neural cell	H3K36me3
5072	CHIP	CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	H3K4me3
5073	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	PRDM2
5074	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF664
5075	CHIP	muscle of trunk female embryo (115 days)	H3K4me3
5076	CHIP	A673	H3K27ac
5077	CHIP	HepG2	ETV4
5078	CHIP	K562	DPF2
5079	CHIP	adrenal gland male embryo (97 days)	H3K4me3
5080	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF362
5081	CHIP	HepG2 3xFLAG using CRISPR	SOX13
5082	CHIP	naive thymus-derived CD4-positive, alpha-beta T cell	H3K36me3
5083	CHIP	thyroid gland female adult (53 years)	H3K27ac
5084	CHIP	T-cell male adult (21 year)	H3K36me3
5085	CHIP	kidney male adult (67 years)	H3K4me3
5086	CHIP	H9 genetically modified using stable transfection	H3K4me3
5087	CHIP	temporal lobe male adult (81 year)	H3K4me3
5088	CHIP	germinal matrix male embryo (20 weeks)	H3K36me3
5089	CHIP	placenta male embryo (16 weeks)	H3K27ac
5090	CHIP	vagina female adult (53 years)	H3K27ac
5091	CHIP	K562	RLF
5092	CHIP	body of pancreas female adult (53 years)	H3K9me3
5093	CHIP	KOPT-K1	H3K27ac
5094	CHIP	mesenchymal stem cell originated from H1-hESC	H3K14ac
5095	CHIP	K562	E2F1
5096	CHIP	psoas muscle male adult (34 years)	H3K27me3
5097	CHIP	prostate gland male adult (37 years)	CTCF
5098	CHIP	neural progenitor cell originated from H9	H4K20me1
5099	CHIP	sigmoid colon male adult (37 years)	CTCF
5100	CHIP	mesendoderm originated from H1-hESC	H4K8ac
5101	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZSCAN18
5102	CHIP	ascending aorta female adult (53 years)	H3K9me3
5103	CHIP	sigmoid colon female adult (51 year)	POLR2A
5104	CHIP	CD4-positive, alpha-beta memory T cell	H3K27ac
5105	CHIP	angular gyrus female adult (75 years)	H3K4me1
5106	CHIP	GM12878	TCF12
5107	CHIP	spleen female adult (53 years)	H3K27ac
5108	CHIP	PC-9	H3K27me3
5109	CHIP	substantia nigra male adult (81 year)	H3K27ac
5110	CHIP	ACC112	H3K4me1
5111	CHIP	lower leg skin female adult (51 year)	CTCF
5112	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF34
5113	CHIP	neurosphere female embryo (17 weeks) originated from cortex	H3K4me1
5114	CHIP	lung female embryo (82 days)	H3K27me3
5115	CHIP	lung female adult (30 years)	H3K9me3
5116	CHIP	fibroblast of breast female adult (17 years)	H3K36me3
5117	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZIC2
5118	CHIP	H1-hESC	H4K20me1
5119	CHIP	GM23338 male adult (53 years) originated from GM23248	H3K27ac
5120	CHIP	iPS-20b male adult (55 years)	H3K27ac
5121	CHIP	spleen male adult (37 years)	POLR2A
5122	CHIP	K562 eGFP- genetically modified using stable transfection	ZNF644
5123	CHIP	MCF-7	SP1
5124	CHIP	H9	H4K20me1
5125	CHIP	ES-I3	H3K4me1
5126	CHIP	HepG2	MNT
5127	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZSCAN5C
5128	CHIP	mucosa of rectum female adult (50 years)	H3K27me3
5129	CHIP	K562	E4F1
5130	CHIP	common myeloid progenitor, CD34-positive female adult (27 years)	H3K36me3
5131	CHIP	subcutaneous abdominal adipose tissue nuclear fraction female adult (49 years)	H3K27me3
5132	CHIP	neural stem progenitor cell originated from H1-hESC	H2AK5ac
5133	CHIP	GM12878	NKRF
5134	CHIP	CD4-positive, alpha-beta T cell male adult (21 year)	H3K27me3
5135	CHIP	common myeloid progenitor, CD34-positive female adult (27 years)	H3K9me3
5136	CHIP	mesenchymal stem cell originated from H1-hESC	H3K23ac
5137	CHIP	H9	H2BK15ac
5138	CHIP	UCSF-4	H3K36me3
5139	CHIP	esophagus squamous epithelium male adult (54 years)	POLR2A
5140	CHIP	liver male adult (32 years)	FOXA1
5141	CHIP	Parathyroid adenoma male adult (62 years)	H3K27ac
5142	CHIP	gastrocnemius medialis female adult (53 years)	H3K27ac
5143	CHIP	liver male adult (32 years)	EGR1
5144	CHIP	ascending aorta female adult (51 year)	H3K36me3
5145	CHIP	cingulate gyrus male adult (81 year)	H3K36me3
5146	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF148
5147	CHIP	K562	MYNN
5148	CHIP	sigmoid colon male adult (34 years)	H3K9me3
5149	CHIP	K562 eGFP- genetically modified using stable transfection	ZNF740
5150	CHIP	H9	H2BK12ac
5151	CHIP	thymus male child (3 years)	H3K4me3
5152	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF449
5153	CHIP	upper lobe of left lung female adult (53 years)	H3K27ac
5154	CHIP	H1-hESC	H2BK15ac
5155	CHIP	GM12878	TBX21
5156	CHIP	GM23338 male adult (53 years) originated from GM23248	H3K4me2
5157	CHIP	K562 eGFP- genetically modified using stable transfection	BACH1
5158	CHIP	H9	H2BK5ac
5159	CHIP	neurosphere female embryo (17 weeks) originated from ganglionic eminence	H3K9me3
5160	CHIP	ACC112	H3K79me2
5161	CHIP	DOHH2	H3K27ac
5162	CHIP	K562	NR2C1
5163	CHIP	K562	ZNF282
5164	CHIP	stomach female embryo (96 days)	H3K27ac
5165	CHIP	iPS-18a female adult (48 years)	H3K27me3
5166	CHIP	esophagus muscularis mucosa female adult (53 years)	H3K36me3
5167	CHIP	K562	TCF12
5168	CHIP	thyroid gland female adult (53 years)	CTCF
5169	CHIP	HepG2 3xFLAG using CRISPR	GMEB2
5170	CHIP	mesenchymal stem cell originated from H1-hESC	H3K9me3
5171	CHIP	trophoblast female embryo (20 weeks)	H3K36me3
5172	CHIP	duodenal mucosa male adult (59 years)	H3K9me3
5173	CHIP	GM12878	NFXL1
5174	CHIP	chorionic villus male embryo (38 weeks)	H3K27me3
5175	CHIP	A673	H3K27me3
5176	CHIP	ectodermal cell originated from embryonic stem cell	H3K27ac
5177	CHIP	pancreas male adult (34 years)	H3K4me3
5178	CHIP	OCI-LY7	H4K20me1
5179	CHIP	thyroid gland male adult (37 years)	H3K27me3
5180	CHIP	prostate male adult (54 years)	H3K4me3
5181	CHIP	body of pancreas female adult (53 years)	H3K27ac
5182	CHIP	transverse colon male adult (37 years)	H3K36me3
5183	CHIP	colonic mucosa female adult (56 years)	H3K9me3
5184	CHIP	K562 eGFP- genetically modified using stable transfection	NR2C2
5185	CHIP	effector memory CD4-positive, alpha-beta T cell	H3K9me3
5186	CHIP	GM12878	CHD4
5187	CHIP	sigmoid colon male child (3 years)	H3K36me3
5188	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF112
5189	CHIP	HepG2	ZNF282
5190	CHIP	MCF-7	H3K27ac
5191	CHIP	mesenchymal stem cell originated from H1-hESC	H2AK5ac
5192	CHIP	ovary female adult (53 years)	POLR2A
5193	CHIP	HepG2	SKI
5194	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF529
5195	CHIP	H9 genetically modified using stable transfection	H3K27me3
5196	CHIP	suprapubic skin female adult (51 year)	CTCF
5197	CHIP	muscle layer of colon female adult (77 years)	H3K9ac
5198	CHIP	esophagus squamous epithelium female adult (53 years)	CTCF
5199	CHIP	OCI-LY3	CTCF
5200	CHIP	HepG2 3xFLAG using CRISPR	KLF6
5201	CHIP	MCF-7	SUZ12
5202	CHIP	K562	HMBOX1
5203	CHIP	hepatocyte originated from H9	H3K9me3
5204	CHIP	MM.1S	H3K27ac
5205	CHIP	HepG2 3xFLAG using CRISPR	BCL6
5206	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	PRDM12
5207	CHIP	body of pancreas male adult (37 years)	H3K9me3
5208	CHIP	adrenal gland male embryo (97 days)	H3K36me3
5209	CHIP	HEK293T	ARNT
5210	CHIP	K562	KLF16
5211	CHIP	Loucy	H4K20me1
5212	CHIP	stomach smooth muscle female adult (84 years)	H3K9ac
5213	CHIP	MCF-7	H3K27me3
5214	CHIP	kidney female embryo (120 days)	H3K27me3
5215	CHIP	MCF-7	ZNF512B
5216	CHIP	transverse colon female adult (53 years)	EP300
5217	CHIP	thyroid gland female adult (53 years)	H3K4me3
5218	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF658
5219	CHIP	subcutaneous adipose tissue female adult (53 years)	CTCF
5220	CHIP	thymus male child (3 years)	H3K4me1
5221	CHIP	prostate male adult (54 years)	H3K27ac
5222	CHIP	GM12878	ZNF217
5223	CHIP	PC-3	H4K20me1
5224	CHIP	germinal matrix male embryo (20 weeks)	H3K4me1
5225	CHIP	K562	NR0B1
5226	CHIP	HepG2 3xFLAG using CRISPR	DRAP1
5227	CHIP	neurosphere embryo (15 weeks) originated from ganglionic eminence	H3K36me3
5228	CHIP	skeletal muscle tissue female adult (72 years)	H3K4me3
5229	CHIP	chorionic villus male embryo (16 weeks)	H3K9me3
5230	CHIP	chorion male embryo (16 weeks)	H3K4me1
5231	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF555
5232	CHIP	temporal lobe female adult (75 years)	H3K9ac
5233	CHIP	H1-hESC	H3K56ac
5234	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZNF324
5235	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	OVOL3
5236	CHIP	B cell male adult (37 years)	H3K9me3
5237	CHIP	HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293	ZSCAN30
